,Date,obs,error,Set
231,2009-01-17,-3.7963716,0.1,LWPmin
232,2010-01-17,-3.7841025000000004,0.1,LWPmin
233,2011-01-17,-3.6884703000000005,0.1,LWPmin
234,2012-01-17,-3.7265540000000006,0.1,LWPmin
235,2013-01-17,-3.7206653000000007,0.1,LWPmin
236,2014-01-17,-3.7851384000000006,0.1,LWPmin
237,2015-01-17,-3.7488784000000006,0.1,LWPmin
238,2016-01-17,-3.8108262,0.1,LWPmin
239,2003-01-18,-4.373217800000001,0.1,LWPmin
240,2004-01-18,-3.8399247,0.1,LWPmin
241,2005-01-18,-3.7621866,0.1,LWPmin
242,2006-01-18,-3.7596456000000003,0.1,LWPmin
243,2007-01-18,-3.7590378000000007,0.1,LWPmin
244,2008-01-18,-3.7670320000000004,0.1,LWPmin
245,2009-01-18,-3.798530300000001,0.1,LWPmin
246,2010-01-18,-3.7860110000000002,0.1,LWPmin
247,2011-01-18,-3.6917366,0.1,LWPmin
248,2012-01-18,-3.7289516000000003,0.1,LWPmin
249,2013-01-18,-3.7234953000000006,0.1,LWPmin
250,2014-01-18,-3.7870566,0.1,LWPmin
251,2015-01-18,-3.752500300000001,0.1,LWPmin
252,2016-01-18,-3.8125884000000005,0.1,LWPmin
253,2003-01-19,-4.373342500000001,0.1,LWPmin
254,2004-01-19,-3.8421238000000004,0.1,LWPmin
255,2005-01-19,-3.7620328000000005,0.1,LWPmin
256,2006-01-19,-3.7610616,0.1,LWPmin
257,2007-01-19,-3.7614828000000005,0.1,LWPmin
258,2008-01-19,-3.7674747,0.1,LWPmin
259,2009-01-19,-3.7987794000000004,0.1,LWPmin
260,2010-01-19,-3.7877490000000007,0.1,LWPmin
261,2011-01-19,-3.6951880000000004,0.1,LWPmin
262,2012-01-19,-3.7317284000000006,0.1,LWPmin
263,2013-01-19,-3.7259206000000002,0.1,LWPmin
264,2014-01-19,-3.7876320000000003,0.1,LWPmin
265,2015-01-19,-3.753251,0.1,LWPmin
266,2016-01-19,-3.8140294000000003,0.1,LWPmin
267,2003-01-20,-4.3764472,0.1,LWPmin
268,2004-01-20,-3.8444590000000005,0.1,LWPmin
269,2005-01-20,-3.7613030000000003,0.1,LWPmin
270,2006-01-20,-3.762981,0.1,LWPmin
271,2007-01-20,-3.7635306,0.1,LWPmin
272,2008-01-20,-3.7700194000000002,0.1,LWPmin
273,2009-01-20,-3.8002066,0.1,LWPmin
274,2010-01-20,-3.7896803000000006,0.1,LWPmin
275,2011-01-20,-3.6975970000000005,0.1,LWPmin
276,2012-01-20,-3.734013,0.1,LWPmin
277,2013-01-20,-3.7286638000000005,0.1,LWPmin
278,2014-01-20,-3.7901162000000004,0.1,LWPmin
279,2015-01-20,-3.7552620000000005,0.1,LWPmin
280,2016-01-20,-3.8128570000000006,0.1,LWPmin
281,2003-01-21,-4.3779934,0.1,LWPmin
282,2004-01-21,-3.8463190000000007,0.1,LWPmin
283,2005-01-21,-3.7629388,0.1,LWPmin
284,2006-01-21,-3.7651916,0.1,LWPmin
285,2007-01-21,-3.7654444000000002,0.1,LWPmin
286,2008-01-21,-3.7723570000000004,0.1,LWPmin
287,2009-01-21,-3.8002720000000005,0.1,LWPmin
288,2010-01-21,-3.7914956,0.1,LWPmin
289,2011-01-21,-3.7005116,0.1,LWPmin
290,2012-01-21,-3.7365947,0.1,LWPmin
291,2013-01-21,-3.7306766000000002,0.1,LWPmin
292,2014-01-21,-3.7919506000000003,0.1,LWPmin
293,2015-01-21,-3.7567894,0.1,LWPmin
294,2016-01-21,-3.8171603000000007,0.1,LWPmin
295,2003-01-22,-4.379829000000001,0.1,LWPmin
296,2004-01-22,-3.8462150000000004,0.1,LWPmin
297,2005-01-22,-3.7644678000000007,0.1,LWPmin
298,2006-01-22,-3.7671384000000008,0.1,LWPmin
299,2007-01-22,-3.7672047,0.1,LWPmin
300,2008-01-22,-3.7744012000000002,0.1,LWPmin
301,2009-01-22,-3.7997390000000006,0.1,LWPmin
302,2010-01-22,-3.7932897,0.1,LWPmin
303,2011-01-22,-3.7033994000000003,0.1,LWPmin
304,2012-01-22,-3.7387850000000005,0.1,LWPmin
305,2013-01-22,-3.7330262000000003,0.1,LWPmin
306,2014-01-22,-3.793396,0.1,LWPmin
307,2015-01-22,-3.7536772,0.1,LWPmin
308,2016-01-22,-3.8189140000000004,0.1,LWPmin
309,2003-01-23,-4.381189000000001,0.1,LWPmin
310,2004-01-23,-3.8497062000000004,0.1,LWPmin
311,2005-01-23,-3.7627522,0.1,LWPmin
312,2006-01-23,-3.7681970000000002,0.1,LWPmin
313,2007-01-23,-3.7694147,0.1,LWPmin
314,2008-01-23,-3.7761000000000005,0.1,LWPmin
315,2009-01-23,-3.8027953000000005,0.1,LWPmin
316,2010-01-23,-3.7949840000000004,0.1,LWPmin
317,2011-01-23,-3.7059022,0.1,LWPmin
318,2012-01-23,-3.7413084000000008,0.1,LWPmin
319,2013-01-23,-3.7353478000000004,0.1,LWPmin
320,2014-01-23,-3.795421,0.1,LWPmin
321,2015-01-23,-3.758598,0.1,LWPmin
322,2016-01-23,-3.8200797,0.1,LWPmin
323,2003-01-24,-4.3819756000000005,0.1,LWPmin
324,2004-01-24,-3.8518894,0.1,LWPmin
325,2005-01-24,-3.7652747,0.1,LWPmin
326,2006-01-24,-3.7707,0.1,LWPmin
327,2007-01-24,-3.7702272,0.1,LWPmin
328,2008-01-24,-3.7778938,0.1,LWPmin
329,2009-01-24,-3.8030866,0.1,LWPmin
330,2010-01-24,-3.7965344000000005,0.1,LWPmin
331,2011-01-24,-3.7082120000000005,0.1,LWPmin
332,2012-01-24,-3.743606,0.1,LWPmin
333,2013-01-24,-3.7377556000000003,0.1,LWPmin
334,2014-01-24,-3.7963566,0.1,LWPmin
335,2015-01-24,-3.7596988000000002,0.1,LWPmin
336,2016-01-24,-3.8200006,0.1,LWPmin
337,2003-01-25,-4.383913000000001,0.1,LWPmin
338,2004-01-25,-3.8539247,0.1,LWPmin
339,2005-01-25,-3.7670816,0.1,LWPmin
340,2006-01-25,-3.772441,0.1,LWPmin
341,2007-01-25,-3.773011,0.1,LWPmin
342,2008-01-25,-3.7780297,0.1,LWPmin
343,2009-01-25,-3.8052844,0.1,LWPmin
344,2010-01-25,-3.7985184000000007,0.1,LWPmin
345,2011-01-25,-3.7109540000000005,0.1,LWPmin
346,2012-01-25,-3.7455350000000003,0.1,LWPmin
347,2013-01-25,-3.7396694000000004,0.1,LWPmin
348,2014-01-25,-3.7988934000000008,0.1,LWPmin
349,2015-01-25,-3.7617730000000003,0.1,LWPmin
350,2016-01-25,-3.8231766,0.1,LWPmin
351,2003-01-26,-4.385845000000001,0.1,LWPmin
352,2004-01-26,-3.8560162000000004,0.1,LWPmin
353,2005-01-26,-3.768778,0.1,LWPmin
354,2006-01-26,-3.773013,0.1,LWPmin
355,2007-01-26,-3.775065,0.1,LWPmin
356,2008-01-26,-3.7801206000000005,0.1,LWPmin
357,2009-01-26,-3.806823,0.1,LWPmin
358,2010-01-26,-3.7991172,0.1,LWPmin
359,2011-01-26,-3.7129978000000006,0.1,LWPmin
360,2012-01-26,-3.7476588000000004,0.1,LWPmin
361,2013-01-26,-3.7424140000000006,0.1,LWPmin
362,2014-01-26,-3.800176,0.1,LWPmin
363,2015-01-26,-3.76413,0.1,LWPmin
364,2016-01-26,-3.8250720000000005,0.1,LWPmin
365,2003-01-27,-4.3878147,0.1,LWPmin
366,2004-01-27,-3.8579888,0.1,LWPmin
367,2005-01-27,-3.7651294,0.1,LWPmin
368,2006-01-27,-3.7741990000000007,0.1,LWPmin
369,2007-01-27,-3.7768362000000004,0.1,LWPmin
370,2008-01-27,-3.7801875000000003,0.1,LWPmin
371,2009-01-27,-3.808421,0.1,LWPmin
372,2010-01-27,-3.8011794000000005,0.1,LWPmin
373,2011-01-27,-3.7152588000000004,0.1,LWPmin
374,2012-01-27,-3.7501634000000004,0.1,LWPmin
375,2013-01-27,-3.7413730000000003,0.1,LWPmin
376,2014-01-27,-3.8021090000000006,0.1,LWPmin
377,2015-01-27,-3.7657747,0.1,LWPmin
378,2016-01-27,-3.8266756,0.1,LWPmin
379,2003-01-28,-4.389597800000001,0.1,LWPmin
380,2004-01-28,-3.860071,0.1,LWPmin
381,2005-01-28,-3.7694953000000004,0.1,LWPmin
382,2006-01-28,-3.7770456,0.1,LWPmin
383,2007-01-28,-3.7760156000000005,0.1,LWPmin
384,2008-01-28,-3.7802284000000004,0.1,LWPmin
385,2009-01-28,-3.8099580000000004,0.1,LWPmin
386,2010-01-28,-3.8027330000000004,0.1,LWPmin
387,2011-01-28,-3.7182047,0.1,LWPmin
388,2012-01-28,-3.7523588000000005,0.1,LWPmin
389,2013-01-28,-3.7457328000000008,0.1,LWPmin
390,2014-01-28,-3.802886,0.1,LWPmin
391,2015-01-28,-3.7677972,0.1,LWPmin
392,2016-01-28,-3.8272125000000004,0.1,LWPmin
393,2003-01-29,-4.391452,0.1,LWPmin
394,2004-01-29,-3.8620688000000003,0.1,LWPmin
395,2005-01-29,-3.7682420000000003,0.1,LWPmin
396,2006-01-29,-3.7786250000000003,0.1,LWPmin
397,2007-01-29,-3.7803894000000002,0.1,LWPmin
398,2008-01-29,-3.7800262000000004,0.1,LWPmin
399,2009-01-29,-3.8116728000000006,0.1,LWPmin
400,2010-01-29,-3.8045147,0.1,LWPmin
401,2011-01-29,-3.7205247,0.1,LWPmin
402,2012-01-29,-3.7543278000000004,0.1,LWPmin
403,2013-01-29,-3.7472497000000002,0.1,LWPmin
404,2014-01-29,-3.805536,0.1,LWPmin
405,2015-01-29,-3.7696453000000005,0.1,LWPmin
406,2016-01-29,-3.8254984000000007,0.1,LWPmin
407,2003-01-30,-4.3933153,0.1,LWPmin
408,2004-01-30,-3.864161,0.1,LWPmin
409,2005-01-30,-3.7711078000000007,0.1,LWPmin
410,2006-01-30,-3.7795850000000004,0.1,LWPmin
411,2007-01-30,-3.7826147,0.1,LWPmin
412,2008-01-30,-3.7824210000000003,0.1,LWPmin
413,2009-01-30,-3.8132706000000005,0.1,LWPmin
414,2010-01-30,-3.8064153000000007,0.1,LWPmin
415,2011-01-30,-3.7234200000000004,0.1,LWPmin
416,2012-01-30,-3.7564903000000007,0.1,LWPmin
417,2013-01-30,-3.7502497,0.1,LWPmin
418,2014-01-30,-3.8070640000000004,0.1,LWPmin
419,2015-01-30,-3.7717203000000006,0.1,LWPmin
420,2016-01-30,-3.8275684000000005,0.1,LWPmin
421,2003-01-31,-4.3950388,0.1,LWPmin
422,2004-01-31,-3.8662756000000003,0.1,LWPmin
423,2005-01-31,-3.7721325,0.1,LWPmin
424,2006-01-31,-3.7812784000000006,0.1,LWPmin
425,2007-01-31,-3.7834966,0.1,LWPmin
426,2008-01-31,-3.7840356,0.1,LWPmin
427,2009-01-31,-3.8121890000000005,0.1,LWPmin
428,2010-01-31,-3.8077872,0.1,LWPmin
429,2011-01-31,-3.7257388000000002,0.1,LWPmin
430,2012-01-31,-3.7574500000000004,0.1,LWPmin
431,2013-01-31,-3.7523800000000005,0.1,LWPmin
432,2014-01-31,-3.8089716,0.1,LWPmin
433,2015-01-31,-3.7727522000000002,0.1,LWPmin
434,2016-01-31,-3.8315475,0.1,LWPmin
435,2003-02-01,-4.3969528,0.1,LWPmin
436,2004-02-01,-3.8683728000000004,0.1,LWPmin
437,2005-02-01,-3.774111,0.1,LWPmin
438,2006-02-01,-3.7832312000000003,0.1,LWPmin
439,2007-02-01,-3.7856972,0.1,LWPmin
440,2008-02-01,-3.7855856,0.1,LWPmin
441,2009-02-01,-3.815878400000001,0.1,LWPmin
442,2010-02-01,-3.8097088000000006,0.1,LWPmin
443,2011-02-01,-3.7280362000000005,0.1,LWPmin
444,2012-02-01,-3.7596597,0.1,LWPmin
445,2013-02-01,-3.754756,0.1,LWPmin
446,2014-02-01,-3.8106184000000005,0.1,LWPmin
447,2015-02-01,-3.7740350000000005,0.1,LWPmin
448,2016-02-01,-3.8328862000000004,0.1,LWPmin
449,2003-02-02,-4.398713400000001,0.1,LWPmin
450,2004-02-02,-3.8705494000000003,0.1,LWPmin
451,2005-02-02,-3.775818,0.1,LWPmin
452,2006-02-02,-3.7839078000000006,0.1,LWPmin
453,2007-02-02,-3.7869997,0.1,LWPmin
454,2008-02-02,-3.7868706000000003,0.1,LWPmin
455,2009-02-02,-3.816961,0.1,LWPmin
456,2010-02-02,-3.8111284000000007,0.1,LWPmin
457,2011-02-02,-3.7308194,0.1,LWPmin
458,2012-02-02,-3.7609934000000007,0.1,LWPmin
459,2013-02-02,-3.7563288000000004,0.1,LWPmin
460,2014-02-02,-3.8123075,0.1,LWPmin
461,2015-02-02,-3.7757775000000002,0.1,LWPmin
462,2016-02-02,-3.8343888,0.1,LWPmin
463,2003-02-03,-4.400267,0.1,LWPmin
464,2004-02-03,-3.8727288000000004,0.1,LWPmin
465,2005-02-03,-3.7771270000000006,0.1,LWPmin
466,2006-02-03,-3.7861762000000003,0.1,LWPmin
467,2007-02-03,-3.7891956,0.1,LWPmin
468,2008-02-03,-3.7885470000000003,0.1,LWPmin
469,2009-02-03,-3.8161234000000004,0.1,LWPmin
470,2010-02-03,-3.8135156,0.1,LWPmin
471,2011-02-03,-3.733455,0.1,LWPmin
472,2012-02-03,-3.7640225000000003,0.1,LWPmin
473,2013-02-03,-3.7567797,0.1,LWPmin
474,2014-02-03,-3.8138570000000005,0.1,LWPmin
475,2015-02-03,-3.7780228000000005,0.1,LWPmin
476,2016-02-03,-3.8360022000000003,0.1,LWPmin
477,2003-02-04,-4.4022888,0.1,LWPmin
478,2004-02-04,-3.8748425,0.1,LWPmin
479,2005-02-04,-3.7774672000000002,0.1,LWPmin
480,2006-02-04,-3.786806,0.1,LWPmin
481,2007-02-04,-3.7908040000000005,0.1,LWPmin
482,2008-02-04,-3.7901730000000002,0.1,LWPmin
483,2009-02-04,-3.8170930000000003,0.1,LWPmin
484,2010-02-04,-3.813371,0.1,LWPmin
485,2011-02-04,-3.735756,0.1,LWPmin
486,2012-02-04,-3.7661706,0.1,LWPmin
487,2013-02-04,-3.7599922,0.1,LWPmin
488,2014-02-04,-3.8114288000000003,0.1,LWPmin
489,2015-02-04,-3.7786725000000003,0.1,LWPmin
490,2016-02-04,-3.8376200000000003,0.1,LWPmin
491,2003-02-05,-4.403697800000001,0.1,LWPmin
492,2004-02-05,-3.8770188000000005,0.1,LWPmin
493,2005-02-05,-3.7805888000000003,0.1,LWPmin
494,2006-02-05,-3.7838356,0.1,LWPmin
495,2007-02-05,-3.7931250000000003,0.1,LWPmin
496,2008-02-05,-3.7918097,0.1,LWPmin
497,2009-02-05,-3.8168112,0.1,LWPmin
498,2010-02-05,-3.8163203000000006,0.1,LWPmin
499,2011-02-05,-3.7383894000000004,0.1,LWPmin
500,2012-02-05,-3.7681234000000003,0.1,LWPmin
501,2013-02-05,-3.7571662000000003,0.1,LWPmin
502,2014-02-05,-3.8162520000000004,0.1,LWPmin
503,2015-02-05,-3.7796478000000007,0.1,LWPmin
504,2016-02-05,-3.8391844,0.1,LWPmin
505,2003-02-06,-4.404418400000001,0.1,LWPmin
506,2004-02-06,-3.8790447,0.1,LWPmin
507,2005-02-06,-3.7822220000000004,0.1,LWPmin
508,2006-02-06,-3.7889044000000003,0.1,LWPmin
509,2007-02-06,-3.7947370000000005,0.1,LWPmin
510,2008-02-06,-3.7935716,0.1,LWPmin
511,2009-02-06,-3.8201040000000006,0.1,LWPmin
512,2010-02-06,-3.818071,0.1,LWPmin
513,2011-02-06,-3.7409075000000005,0.1,LWPmin
514,2012-02-06,-3.7699000000000003,0.1,LWPmin
515,2013-02-06,-3.7605238000000005,0.1,LWPmin
516,2014-02-06,-3.8180566000000002,0.1,LWPmin
517,2015-02-06,-3.7816620000000003,0.1,LWPmin
518,2016-02-06,-3.8411247,0.1,LWPmin
519,2003-02-07,-4.4071194,0.1,LWPmin
520,2004-02-07,-3.8812434000000007,0.1,LWPmin
521,2005-02-07,-3.7832090000000007,0.1,LWPmin
522,2006-02-07,-3.790765300000001,0.1,LWPmin
523,2007-02-07,-3.7970822,0.1,LWPmin
524,2008-02-07,-3.7952266,0.1,LWPmin
525,2009-02-07,-3.8219490000000005,0.1,LWPmin
526,2010-02-07,-3.8195694000000002,0.1,LWPmin
527,2011-02-07,-3.7432370000000006,0.1,LWPmin
528,2012-02-07,-3.7709544000000004,0.1,LWPmin
529,2013-02-07,-3.7634538,0.1,LWPmin
530,2014-02-07,-3.8195330000000003,0.1,LWPmin
531,2015-02-07,-3.7845244000000005,0.1,LWPmin
532,2016-02-07,-3.842778,0.1,LWPmin
533,2003-02-08,-4.4093847,0.1,LWPmin
534,2004-02-08,-3.8833184000000007,0.1,LWPmin
535,2005-02-08,-3.7856622,0.1,LWPmin
536,2006-02-08,-3.792421,0.1,LWPmin
537,2007-02-08,-3.7985325000000003,0.1,LWPmin
538,2008-02-08,-3.7969530000000002,0.1,LWPmin
539,2009-02-08,-3.8236722,0.1,LWPmin
540,2010-02-08,-3.8210356,0.1,LWPmin
541,2011-02-08,-3.7449816,0.1,LWPmin
542,2012-02-08,-3.7722406000000004,0.1,LWPmin
543,2013-02-08,-3.7647725000000003,0.1,LWPmin
544,2014-02-08,-3.8211744000000003,0.1,LWPmin
545,2015-02-08,-3.7864725000000004,0.1,LWPmin
546,2016-02-08,-3.840266,0.1,LWPmin
547,2003-02-09,-4.4109984,0.1,LWPmin
548,2004-02-09,-3.8854053000000004,0.1,LWPmin
549,2005-02-09,-3.7862294000000003,0.1,LWPmin
550,2006-02-09,-3.7943316,0.1,LWPmin
551,2007-02-09,-3.8008453000000006,0.1,LWPmin
552,2008-02-09,-3.7984520000000006,0.1,LWPmin
553,2009-02-09,-3.8254172,0.1,LWPmin
554,2010-02-09,-3.822573,0.1,LWPmin
555,2011-02-09,-3.7476625,0.1,LWPmin
556,2012-02-09,-3.7752572,0.1,LWPmin
557,2013-02-09,-3.7636434000000007,0.1,LWPmin
558,2014-02-09,-3.8227900000000004,0.1,LWPmin
559,2015-02-09,-3.7879153000000008,0.1,LWPmin
560,2016-02-09,-3.8443516,0.1,LWPmin
561,2003-02-10,-4.4128240000000005,0.1,LWPmin
562,2004-02-10,-3.8875344000000003,0.1,LWPmin
563,2005-02-10,-3.7827020000000005,0.1,LWPmin
564,2006-02-10,-3.7959420000000006,0.1,LWPmin
565,2007-02-10,-3.8026472,0.1,LWPmin
566,2008-02-10,-3.8001912000000004,0.1,LWPmin
567,2009-02-10,-3.8271238000000003,0.1,LWPmin
568,2010-02-10,-3.8238062000000004,0.1,LWPmin
569,2011-02-10,-3.7498880000000003,0.1,LWPmin
570,2012-02-10,-3.7754480000000004,0.1,LWPmin
571,2013-02-10,-3.7623290000000007,0.1,LWPmin
572,2014-02-10,-3.8243838000000006,0.1,LWPmin
573,2015-02-10,-3.7898038000000005,0.1,LWPmin
574,2016-02-10,-3.8451947,0.1,LWPmin
575,2003-02-11,-4.410199,0.1,LWPmin
576,2004-02-11,-3.8895816,0.1,LWPmin
577,2005-02-11,-3.7856066,0.1,LWPmin
578,2006-02-11,-3.7945497,0.1,LWPmin
579,2007-02-11,-3.8045516,0.1,LWPmin
580,2008-02-11,-3.8009634000000005,0.1,LWPmin
581,2009-02-11,-3.8283888000000004,0.1,LWPmin
582,2010-02-11,-3.8242703000000007,0.1,LWPmin
583,2011-02-11,-3.7520556000000003,0.1,LWPmin
584,2012-02-11,-3.7775040000000004,0.1,LWPmin
585,2013-02-11,-3.7627770000000003,0.1,LWPmin
586,2014-02-11,-3.8260866,0.1,LWPmin
587,2015-02-11,-3.791106,0.1,LWPmin
588,2016-02-11,-3.8458084000000006,0.1,LWPmin
589,2003-02-12,-4.4146266,0.1,LWPmin
590,2004-02-12,-3.8916444000000006,0.1,LWPmin
591,2005-02-12,-3.7868803000000004,0.1,LWPmin
592,2006-02-12,-3.798002800000001,0.1,LWPmin
593,2007-02-12,-3.8059856,0.1,LWPmin
594,2008-02-12,-3.8035175000000003,0.1,LWPmin
595,2009-02-12,-3.8294188000000005,0.1,LWPmin
596,2010-02-12,-3.827118,0.1,LWPmin
597,2011-02-12,-3.7542022,0.1,LWPmin
598,2012-02-12,-3.7802088000000005,0.1,LWPmin
599,2013-02-12,-3.7639670000000005,0.1,LWPmin
600,2014-02-12,-3.8278456000000003,0.1,LWPmin
601,2015-02-12,-3.7933980000000003,0.1,LWPmin
602,2016-02-12,-3.8464006000000004,0.1,LWPmin
603,2003-02-13,-4.414596,0.1,LWPmin
604,2004-02-13,-3.8926878000000005,0.1,LWPmin
605,2005-02-13,-3.7869412000000002,0.1,LWPmin
606,2006-02-13,-3.7997084000000005,0.1,LWPmin
607,2007-02-13,-3.8082075000000004,0.1,LWPmin
608,2008-02-13,-3.8045984000000006,0.1,LWPmin
609,2009-02-13,-3.8315628000000004,0.1,LWPmin
610,2010-02-13,-3.8283820000000004,0.1,LWPmin
611,2011-02-13,-3.7539422,0.1,LWPmin
612,2012-02-13,-3.7822794,0.1,LWPmin
613,2013-02-13,-3.7655856,0.1,LWPmin
614,2014-02-13,-3.8291956000000003,0.1,LWPmin
615,2015-02-13,-3.7925156,0.1,LWPmin
616,2016-02-13,-3.8491975000000003,0.1,LWPmin
617,2003-02-14,-4.4178347,0.1,LWPmin
618,2004-02-14,-3.8953334000000006,0.1,LWPmin
619,2005-02-14,-3.7881706000000004,0.1,LWPmin
620,2006-02-14,-3.8001588,0.1,LWPmin
621,2007-02-14,-3.8098347,0.1,LWPmin
622,2008-02-14,-3.8035612000000003,0.1,LWPmin
623,2009-02-14,-3.833306,0.1,LWPmin
624,2010-02-14,-3.8302806000000005,0.1,LWPmin
625,2011-02-14,-3.757711,0.1,LWPmin
626,2012-02-14,-3.784331,0.1,LWPmin
627,2013-02-14,-3.7671790000000005,0.1,LWPmin
628,2014-02-14,-3.8306990000000005,0.1,LWPmin
629,2015-02-14,-3.7933822,0.1,LWPmin
630,2016-02-14,-3.8503030000000003,0.1,LWPmin
631,2003-02-15,-4.4189803,0.1,LWPmin
632,2004-02-15,-3.8971216,0.1,LWPmin
633,2005-02-15,-3.7904634000000006,0.1,LWPmin
634,2006-02-15,-3.8023703000000006,0.1,LWPmin
635,2007-02-15,-3.811713,0.1,LWPmin
636,2008-02-15,-3.8062072000000002,0.1,LWPmin
637,2009-02-15,-3.8349322,0.1,LWPmin
638,2010-02-15,-3.8321420000000006,0.1,LWPmin
639,2011-02-15,-3.7599275000000003,0.1,LWPmin
640,2012-02-15,-3.7863040000000003,0.1,LWPmin
641,2013-02-15,-3.7690240000000004,0.1,LWPmin
642,2014-02-15,-3.831906,0.1,LWPmin
643,2015-02-15,-3.7951250000000005,0.1,LWPmin
644,2016-02-15,-3.8522022000000002,0.1,LWPmin
645,2003-02-16,-4.420753800000001,0.1,LWPmin
646,2004-02-16,-3.8993222,0.1,LWPmin
647,2005-02-16,-3.7923000000000004,0.1,LWPmin
648,2006-02-16,-3.8043920000000004,0.1,LWPmin
649,2007-02-16,-3.8132694000000003,0.1,LWPmin
650,2008-02-16,-3.8077525000000003,0.1,LWPmin
651,2009-02-16,-3.8365075,0.1,LWPmin
652,2010-02-16,-3.8332884000000007,0.1,LWPmin
653,2011-02-16,-3.7594390000000004,0.1,LWPmin
654,2012-02-16,-3.7881470000000004,0.1,LWPmin
655,2013-02-16,-3.7706412000000005,0.1,LWPmin
656,2014-02-16,-3.8338453000000006,0.1,LWPmin
657,2015-02-16,-3.7941450000000003,0.1,LWPmin
658,2016-02-16,-3.8523284000000007,0.1,LWPmin
659,2003-02-17,-4.422762800000001,0.1,LWPmin
660,2004-02-17,-3.9015325000000005,0.1,LWPmin
661,2005-02-17,-3.793775,0.1,LWPmin
662,2006-02-17,-3.8062688000000002,0.1,LWPmin
663,2007-02-17,-3.8150797,0.1,LWPmin
664,2008-02-17,-3.8076772,0.1,LWPmin
665,2009-02-17,-3.8382806000000005,0.1,LWPmin
666,2010-02-17,-3.8343270000000005,0.1,LWPmin
667,2011-02-17,-3.7569638000000003,0.1,LWPmin
668,2012-02-17,-3.7901634000000004,0.1,LWPmin
669,2013-02-17,-3.772775,0.1,LWPmin
670,2014-02-17,-3.8358188,0.1,LWPmin
671,2015-02-17,-3.7939012,0.1,LWPmin
672,2016-02-17,-3.8545197,0.1,LWPmin
673,2003-02-18,-4.424568,0.1,LWPmin
674,2004-02-18,-3.9033978000000005,0.1,LWPmin
675,2005-02-18,-3.7951378000000004,0.1,LWPmin
676,2006-02-18,-3.8075034000000008,0.1,LWPmin
677,2007-02-18,-3.8169040000000005,0.1,LWPmin
678,2008-02-18,-3.8073416,0.1,LWPmin
679,2009-02-18,-3.8392078000000005,0.1,LWPmin
680,2010-02-18,-3.8370475,0.1,LWPmin
681,2011-02-18,-3.7627112000000005,0.1,LWPmin
682,2012-02-18,-3.7920156000000005,0.1,LWPmin
683,2013-02-18,-3.7746144000000004,0.1,LWPmin
684,2014-02-18,-3.8372775000000003,0.1,LWPmin
685,2015-02-18,-3.7957688000000003,0.1,LWPmin
686,2016-02-18,-3.856221,0.1,LWPmin
687,2003-02-19,-4.426348,0.1,LWPmin
688,2004-02-19,-3.9056294000000005,0.1,LWPmin
689,2005-02-19,-3.7972162000000003,0.1,LWPmin
690,2006-02-19,-3.8099250000000002,0.1,LWPmin
691,2007-02-19,-3.817403400000001,0.1,LWPmin
692,2008-02-19,-3.8067834000000005,0.1,LWPmin
693,2009-02-19,-3.8400072,0.1,LWPmin
694,2010-02-19,-3.8389625000000005,0.1,LWPmin
695,2011-02-19,-3.7633680000000003,0.1,LWPmin
696,2012-02-19,-3.7939740000000004,0.1,LWPmin
697,2013-02-19,-3.7760350000000003,0.1,LWPmin
698,2014-02-19,-3.8389478000000006,0.1,LWPmin
699,2015-02-19,-3.7949547,0.1,LWPmin
700,2016-02-19,-3.8575247,0.1,LWPmin
701,2003-02-20,-4.427777000000001,0.1,LWPmin
702,2004-02-20,-3.907528400000001,0.1,LWPmin
703,2005-02-20,-3.7973125000000003,0.1,LWPmin
704,2006-02-20,-3.8115725000000005,0.1,LWPmin
705,2007-02-20,-3.8192488000000004,0.1,LWPmin
706,2008-02-20,-3.8074172,0.1,LWPmin
707,2009-02-20,-3.8413938000000005,0.1,LWPmin
708,2010-02-20,-3.840656,0.1,LWPmin
709,2011-02-20,-3.7656434000000005,0.1,LWPmin
710,2012-02-20,-3.7959428000000006,0.1,LWPmin
711,2013-02-20,-3.7780630000000004,0.1,LWPmin
712,2014-02-20,-3.8404775000000004,0.1,LWPmin
713,2015-02-20,-3.7986394000000003,0.1,LWPmin
714,2016-02-20,-3.8591538000000005,0.1,LWPmin
715,2003-02-21,-4.4296516,0.1,LWPmin
716,2004-02-21,-3.909578,0.1,LWPmin
717,2005-02-21,-3.8005806000000004,0.1,LWPmin
718,2006-02-21,-3.8134194000000003,0.1,LWPmin
719,2007-02-21,-3.8215056000000005,0.1,LWPmin
720,2008-02-21,-3.8088956000000005,0.1,LWPmin
721,2009-02-21,-3.8430734000000006,0.1,LWPmin
722,2010-02-21,-3.8421562000000002,0.1,LWPmin
723,2011-02-21,-3.7674225000000003,0.1,LWPmin
724,2012-02-21,-3.7978016,0.1,LWPmin
725,2013-02-21,-3.7799844000000005,0.1,LWPmin
726,2014-02-21,-3.8417534000000004,0.1,LWPmin
727,2015-02-21,-3.8000606,0.1,LWPmin
728,2016-02-21,-3.8605562000000004,0.1,LWPmin
729,2003-02-22,-4.4313228,0.1,LWPmin
730,2004-02-22,-3.9102947,0.1,LWPmin
731,2005-02-22,-3.8020430000000003,0.1,LWPmin
732,2006-02-22,-3.8151900000000003,0.1,LWPmin
733,2007-02-22,-3.8234975,0.1,LWPmin
734,2008-02-22,-3.8105844,0.1,LWPmin
